id_indiv,id_territoire,id_legis,id_mandat,id_inves,id_motif_deb,id_motif_fin,remporte,id_suppleant,date_deb,date_fin
PA267807,PO230868,12,1,,4,3,True,,2002-06-19,2007-06-19
PA267813,PO230871,12,1,,1,3,True,PA267814,2002-06-19,2007-06-19
PA267813,PO644857,14,1,,1,3,True,PA642980,2012-06-20,2017-06-20
PA267813,PO384703,13,1,,1,3,True,PA345804,2007-06-20,2012-06-19
PA719684,PO717778,15,1,,1,3,True,PA719688,2017-06-18,2022-06-21
PA719874,PO793056,16,1,,1,0,True,PA719878,2022-06-19,
PA719874,PO717802,15,1,,1,3,True,PA719878,2017-06-18,2022-06-21
PA610850,PO645020,14,1,,1,12,True,PA643201,2012-06-20,2013-02-15
PA2816,PO384663,13,1,,1,3,True,PA345229,2007-06-20,2012-06-19
PA2816,PO230831,12,1,,1,3,True,PA364,2002-06-19,2007-06-19
PA999,PO230533,12,1,,1,3,True,PA1032,2002-06-19,2007-06-19
PA609520,PO644875,14,1,,10,3,True,PA643196,2012-06-20,2017-06-20
PA609520,PO718296,15,1,,1,7,True,PA722218,2017-06-18,2020-08-06
PA609520,PO644875,14,1,,1,7,True,PA643196,2012-06-20,2016-03-11
PA609520,PO792400,16,1,,1,0,True,PA795774,2022-06-19,
PA609520,PO718296,15,1,,10,3,True,PA722218,2017-06-18,2022-06-21
PA608158,PO644742,14,1,,1,3,True,PA642898,2012-06-20,2017-06-20
PA267768,PO384561,13,1,,1,5,True,PA343908,2007-06-20,2011-05-02
PA267768,PO230729,12,1,,1,3,True,PA267769,2002-06-19,2007-06-19
PA606161,PO644545,14,1,,1,3,True,PA642740,2012-06-20,2017-06-20
PA606149,PO644543,14,1,,1,3,True,PA642738,2012-06-20,2017-06-20
PA720830,PO718062,15,1,,1,3,True,PA720834,2017-06-18,2022-06-21
PA1304,PO230783,12,1,,1,3,True,PA266774,2002-06-19,2007-06-19
PA1304,PO384615,13,1,,1,3,True,PA266774,2007-06-20,2012-06-19
PA332796,PO644628,14,1,,1,3,True,PA642798,2012-06-20,2017-06-20
PA332796,PO384474,13,1,,1,3,True,PA342796,2007-06-20,2012-06-19
PA795912,PO792452,16,1,,1,0,True,PA795916,2022-06-19,
PA722000,PO718370,15,1,,1,3,True,PA722004,2017-06-18,2022-06-21
PA722000,PO792486,16,1,,1,0,True,PA795286,2022-06-19,
PA1310,PO644817,14,1,,1,3,True,PA642955,2012-06-20,2017-06-20
PA1310,PO384652,13,1,,1,7,True,PA266782,2007-06-20,2007-07-19
PA2631,PO230977,12,1,,1,3,True,PA622,2002-06-19,2007-06-19
PA2631,PO384809,13,1,,1,3,True,PA622,2007-06-20,2012-06-19
PA2631,PO644963,14,1,,1,3,True,PA643105,2012-06-20,2017-06-20
PA966,PO384712,13,1,,1,5,True,PA345916,2007-06-20,2010-06-11
PA267797,PO384505,13,1,,1,3,True,PA267798,2007-06-20,2012-06-19
PA267797,PO644659,14,1,,1,3,True,PA642838,2012-06-20,2017-06-20
PA642910,PO644780,14,1,,4,6,True,,2012-06-20,2017-06-17
PA795084,PO792328,16,1,,1,0,True,PA795088,2022-06-19,
PA719914,PO791960,16,1,,1,7,True,PA719918,2022-06-19,2022-08-04
PA719914,PO717840,15,1,,1,7,True,PA719918,2017-06-18,2017-07-21
PA719914,PO717840,15,1,,10,3,True,PA719918,2017-06-18,2022-06-21
PA610924,PO645025,14,1,,1,3,True,PA643081,2012-06-20,2017-06-20
PA793608,PO792950,16,1,,1,0,True,PA793612,2022-06-19,
PA543,PO230836,12,1,,1,3,True,PA547,2002-06-19,2007-06-19
PA543,PO384668,13,1,,1,3,True,PA547,2007-06-20,2012-06-19
PA543,PO644822,14,1,,1,3,True,PA547,2012-06-20,2017-06-20
PA334654,PO384619,13,1,,1,3,True,PA344650,2007-06-20,2012-06-19
PA334654,PO644773,14,1,,1,3,True,PA643184,2012-06-20,2017-06-20
PA334654,PO718140,15,1,,1,17,True,PA643184,2017-06-18,2020-07-28
PA606363,PO645000,14,1,,1,3,True,PA642765,2012-06-20,2017-06-20
PA610529,PO644970,14,1,,1,3,True,PA643123,2012-06-20,2017-06-20
PA267556,PO230701,12,1,,1,3,True,PA267557,2002-06-19,2007-06-19
PA267556,PO384533,13,1,,1,3,True,PA267557,2007-06-20,2012-06-19
PA267556,PO644687,14,1,,1,3,True,PA267583,2012-06-20,2017-06-20
PA267224,PO384606,13,1,,1,3,True,PA344474,2007-06-20,2012-06-19
PA267224,PO230774,12,1,,1,3,True,PA267225,2002-06-19,2007-06-19
PA643165,PO644786,14,1,,4,6,True,,2012-06-20,2017-06-17
PA793146,PO792610,16,1,,1,0,True,PA793150,2022-06-19,
PA267542,PO384361,13,1,,1,3,True,PA341272,2007-06-20,2012-06-19
PA267542,PO230529,12,1,,1,3,True,PA267543,2002-06-19,2007-06-19
PA580,PO384338,13,1,,1,3,True,PA267156,2007-06-20,2012-06-19
PA580,PO230506,12,1,,1,3,True,PA267156,2002-06-19,2007-06-19
PA722202,PO718246,15,1,,1,3,True,PA722206,2017-06-18,2022-06-21
PA722202,PO792362,16,1,,1,0,True,PA722206,2022-06-19,
PA719294,PO717686,15,1,,1,3,True,PA719298,2017-06-18,2022-06-21
PA719294,PO792956,16,1,,1,0,True,PA793604,2022-06-19,
PA594,PO384498,13,1,,4,6,True,,2007-06-20,2012-06-16
PA794198,PO791952,16,1,,1,0,True,PA794202,2022-06-19,
PA1116,PO644599,14,1,,1,3,True,PA642789,2012-06-20,2017-06-20
PA1116,PO384445,13,1,,1,3,True,PA958,2007-06-20,2012-06-19
PA1116,PO230613,12,1,,1,3,True,PA958,2002-06-19,2007-06-19
PA267585,PO644703,14,1,,1,3,True,PA642853,2012-06-20,2017-06-20
PA267585,PO384549,13,1,,1,3,True,PA343761,2007-06-20,2012-06-19
PA267585,PO230717,12,1,,1,3,True,PA267586,2002-06-19,2007-06-19
PA267585,PO717986,15,1,,1,17,True,PA720488,2017-06-18,2020-06-22
PA2345,PO644606,14,1,,1,3,True,PA342506,2012-06-20,2017-06-20
PA2345,PO230620,12,1,,1,3,True,PA266772,2002-06-19,2007-06-19
PA2345,PO384452,13,1,,1,3,True,PA342506,2007-06-20,2012-06-19
PA1658,PO384557,13,1,,1,3,True,PA343861,2007-06-20,2012-06-19
PA1880,PO230838,12,1,,1,3,True,PA267959,2002-06-19,2007-06-19
PA1880,PO384670,13,1,,1,3,True,PA267959,2007-06-20,2012-06-19
PA1880,PO644824,14,1,,1,7,True,PA643205,2012-06-20,2014-05-09
PA267591,PO644790,14,1,,1,3,True,PA642912,2012-06-20,2017-06-20
PA267591,PO384636,13,1,,1,Démission d'office sur décision du Conseil constitutionnel,True,PA344878,2007-06-20,2008-03-27
PA267591,PO230804,12,1,,1,3,True,PA267592,2002-06-19,2007-06-19
PA609726,PO645013,14,1,,1,3,True,PA643110,2012-06-20,2017-06-20
PA609726,PO718594,15,1,,1,3,True,PA721936,2017-06-18,2022-06-21
PA1857,PO384548,13,1,,1,3,True,PA1120,2007-06-20,2012-06-19
PA1857,PO230716,12,1,,1,3,True,PA1120,2002-06-19,2007-06-19
PA1857,PO644702,14,1,,1,3,True,PA1120,2012-06-20,2017-06-20
PA340853,PO717598,15,1,,1,17,True,PA719020,2017-06-18,2020-07-27
PA610539,PO644971,14,1,,1,3,True,PA643203,2012-06-20,2017-06-20
PA793624,PO792970,16,1,,1,0,True,PA793628,2022-06-19,
PA643175,PO792014,16,1,,1,0,True,PA794242,2022-06-19,
PA643175,PO717914,15,1,,1,3,True,PA333043,2017-06-18,2022-06-21
PA719092,PO717584,15,1,,1,3,True,PA719096,2017-06-18,2022-06-21
PA1466,PO644877,14,1,,1,3,True,PA267244,2012-06-20,2017-06-20
PA1466,PO230893,12,1,,1,3,True,PA267244,2002-06-19,2007-06-19
PA1466,PO384725,13,1,,1,3,True,PA267244,2007-06-20,2012-06-19
PA719938,PO717850,15,1,,1,7,True,PA719942,2017-06-18,2018-11-16
PA719938,PO791950,16,1,,1,7,True,PA794194,2022-06-19,2022-07-22
PA1300,PO384741,13,1,,1,3,True,PA346318,2007-06-20,2012-06-19
PA1300,PO230909,12,1,,1,3,True,PA2197,2002-06-19,2007-06-19
PA2621,PO384290,13,1,,4,6,True,,2007-06-20,2012-06-16
PA722038,PO718258,15,1,,1,3,True,PA722042,2017-06-18,2022-06-21
PA722038,PO792374,16,1,,1,0,True,PA796098,2022-06-19,
PA719910,PO791990,16,1,,1,0,True,PA794126,2022-06-19,
PA719910,PO717874,15,1,,4,6,True,,2017-06-18,2019-08-16
PA267787,PO231000,12,1,,1,3,True,PA267788,2002-06-19,2007-06-19
PA267787,PO384832,13,1,,1,3,True,PA347513,2007-06-20,2012-06-19
PA330146,PO384278,13,1,,1,3,True,PA340146,2007-06-20,2012-06-19
PA606171,PO717722,15,1,,1,3,True,PA719346,2017-06-18,2022-06-21
PA606171,PO644546,14,1,,1,7,True,PA642741,2012-06-20,2017-06-17
PA610075,PO644930,14,1,,1,3,True,PA643114,2012-06-20,2017-06-20
PA607509,PO644669,14,1,,1,3,True,PA642845,2012-06-20,2017-06-20
PA335758,PO384699,13,1,,1,3,True,PA345753,2007-06-20,2012-06-19
PA335758,PO644853,14,1,,1,3,True,PA345753,2012-06-20,2017-06-20
PA335758,PO792386,16,1,,1,7,True,PA721632,2022-06-19,2022-07-22
PA335758,PO718286,15,1,,1,7,True,PA721632,2017-06-18,2018-11-16
PA793432,PO792752,16,1,,1,0,True,PA793436,2022-06-19,
PA793354,PO792756,16,1,,1,0,True,PA793358,2022-06-19,
PA722170,PO718358,15,1,,1,3,True,PA722174,2017-06-18,2022-06-21
PA2769,PO230988,12,1,,1,3,True,PA1888,2002-06-19,2007-06-19
PA2769,PO384820,13,1,,1,11,True,PA347396,2007-06-20,2007-10-19
PA719858,PO717798,15,1,,1,3,True,PA719862,2017-06-18,2022-06-21
PA642684,PO644471,14,1,,13,3,True,,2012-06-20,2017-06-20
PA795876,PO792618,16,1,,1,0,True,PA795880,2022-06-19,
PA794598,PO792094,16,1,,1,0,True,PA794602,2022-06-19,
PA590034,PO644468,14,1,,1,7,True,PA642682,2012-06-20,2012-07-21
PA590034,PO644468,14,1,,10,3,True,PA642682,2012-06-20,2017-06-20
PA795692,PO792420,16,1,,1,0,True,PA795696,2022-06-19,
PA605518,PO717546,15,1,,1,3,True,PA718974,2017-06-18,2022-06-21
PA605518,PO644473,14,1,,1,3,True,PA642657,2012-06-20,2017-06-20
PA610667,PO644984,14,1,,1,3,True,PA643155,2012-06-20,2017-06-20
PA610667,PO718508,15,1,,1,17,True,PA721032,2017-06-18,2021-08-01
PA720968,PO718522,15,1,,1,7,True,PA720972,2017-06-18,2022-06-20
PA721486,PO718400,15,1,,1,3,True,PA721490,2017-06-18,2022-06-21
PA721486,PO792520,16,1,,1,0,True,PA721490,2022-06-19,
PA720798,PO718088,15,1,,1,17,True,PA720802,2017-06-18,2020-08-02
PA2796,PO717570,15,1,,1,3,True,PA340643,2017-06-18,2022-06-21
PA2796,PO230483,12,1,,1,3,True,PA2012,2002-06-19,2007-06-19
PA2796,PO644469,14,1,,1,3,True,PA340643,2012-06-20,2017-06-20
PA2796,PO384315,13,1,,1,3,True,PA340643,2007-06-20,2012-06-19
PA718944,PO717572,15,1,,1,3,True,PA718948,2017-06-18,2022-06-21
PA1062,PO230719,12,1,,1,3,True,PA1459,2002-06-19,2007-06-19
PA722366,PO792296,16,1,,1,0,True,PA794922,2022-06-19,
PA722366,PO718176,15,1,,1,3,True,PA722370,2017-06-18,2022-06-21
PA609691,PO644893,14,1,,1,3,True,PA643015,2012-06-20,2017-06-20
PA791812,PO792336,16,1,,1,0,True,PA791816,2022-06-12,
PA719496,PO717706,15,1,,1,3,True,PA719500,2017-06-18,2022-06-21
PA1710,PO384586,13,1,,1,3,True,PA2946,2007-06-20,2012-06-19
PA1710,PO644740,14,1,,1,3,True,PA642897,2012-06-20,2017-06-20
PA1710,PO230754,12,1,,1,3,True,PA2946,2002-06-19,2007-06-19
PA718978,PO717552,15,1,,1,3,True,PA718982,2017-06-18,2022-06-21
PA718978,PO792796,16,1,,1,0,True,PA793428,2022-06-19,
PA341,PO384783,13,1,,1,3,True,PA346876,2007-06-20,2012-06-19
PA341,PO230951,12,1,,1,3,True,PA2551,2002-06-19,2007-06-19
PA721860,PO718330,15,1,,1,5,True,PA721864,2017-06-18,2020-03-29
PA2580,PO230480,12,1,,1,3,True,PA297,2002-06-19,2007-06-19
PA2580,PO384312,13,1,,1,Election comme représentant au Parlement européen,True,PA340600,2007-06-20,2011-12-06
PA721690,PO718210,15,1,,1,3,True,PA721694,2017-06-18,2022-06-21
PA793744,PO792962,16,1,,1,0,True,PA793748,2022-06-19,
PA369,PO644457,14,1,,1,18,True,PA2155,2012-06-20,2014-09-30
PA369,PO384303,13,1,,1,7,True,PA2155,2007-06-20,2010-04-23
PA369,PO384303,13,1,,10,3,True,PA2155,2007-06-20,2012-06-19
PA1937,PO230667,12,1,,1,3,True,PA266797,2002-06-19,2007-06-19
PA794994,PO792276,16,1,,1,0,True,PA2377,2022-06-19,
PA1088,PO230748,12,1,,1,3,True,PA2486,2002-06-19,2007-06-19
PA722398,PO792258,16,1,,1,0,True,PA794970,2022-06-19,
PA722398,PO718158,15,1,,1,3,True,PA722402,2017-06-18,2022-06-21
PA1936,PO644560,14,1,,1,3,True,PA341853,2012-06-20,2017-06-20
PA1936,PO230574,12,1,,1,3,True,PA267653,2002-06-19,2007-06-19
PA1936,PO384406,13,1,,1,3,True,PA341853,2007-06-20,2012-06-19
PA267427,PO230606,12,1,,4,3,True,,2002-06-19,2007-06-19
PA267433,PO230664,12,1,,1,3,True,PA267434,2002-06-19,2007-06-19
PA267433,PO644650,14,1,,1,3,True,PA267434,2012-06-20,2017-06-20
PA267433,PO384496,13,1,,1,3,True,PA267434,2007-06-20,2012-06-19
PA267355,PO384614,13,1,,1,3,True,PA267356,2007-06-20,2012-06-19
PA267355,PO718134,15,1,,1,3,True,PA722276,2017-06-18,2022-06-21
PA267355,PO230782,12,1,,1,3,True,PA267356,2002-06-19,2007-06-19
PA267355,PO644768,14,1,,1,3,True,PA643166,2012-06-20,2017-06-20
PA605069,PO717466,15,1,,1,3,True,PA718690,2017-06-18,2022-06-21
PA605069,PO644427,14,1,,1,3,True,PA674509,2012-06-20,2017-06-20
PA605069,PO792590,16,1,,1,0,True,PA793154,2022-06-19,
PA794770,PO792196,16,1,,1,0,True,PA794774,2022-06-19,
PA336898,PO384785,13,1,,1,3,True,PA2071,2007-06-20,2012-06-19
PA606212,PO644550,14,1,,1,3,True,PA642714,2012-06-20,2017-06-20
PA606212,PO717730,15,1,,1,17,True,PA719436,2017-06-18,2020-01-31
PA719440,PO717728,15,1,,1,3,True,PA719444,2017-06-18,2022-06-21
PA719326,PO717694,15,1,,4,3,True,,2017-06-18,2022-06-21
PA267382,PO384795,13,1,,1,3,True,PA347046,2007-06-20,2012-06-19
PA721134,PO792804,16,1,,1,7,True,PA795326,2022-06-19,2022-08-04
PA721134,PO718580,15,1,,1,3,True,PA721138,2017-06-18,2022-06-21
PA2224,PO230816,12,1,,1,3,True,PA2897,2002-06-19,2007-06-19
PA2224,PO384648,13,1,,1,7,True,PA345027,2007-06-20,2012-06-16
PA793792,PO792682,16,1,,4,0,True,,2022-06-19,
PA774109,PO792338,16,1,,1,7,True,PA795068,2022-06-19,2022-07-22
PA720202,PO717934,15,1,,1,3,True,PA720206,2017-06-18,2022-06-21
PA1063,PO230725,12,1,,1,3,True,PA267375,2002-06-19,2007-06-19
PA344201,PO792200,16,1,,1,0,True,PA794728,2022-06-19,
PA795136,PO792790,16,1,,1,0,True,PA795140,2022-06-19,
PA795644,PO792504,16,1,,1,0,True,PA795648,2022-06-19,
PA719118,PO717624,15,1,,1,3,True,PA719122,2017-06-18,2022-06-21
PA719118,PO792882,16,1,,1,0,True,PA793580,2022-06-19,
PA794214,PO791956,16,1,,1,0,True,PA794218,2022-06-19,
PA719130,PO717558,15,1,,1,3,True,PA719134,2017-06-18,2022-06-21
PA2973,PO230519,12,1,,1,3,True,PA267405,2002-06-19,2007-06-19
PA624,PO384410,13,1,,1,3,True,PA267412,2007-06-20,2012-06-19
PA624,PO230578,12,1,,1,3,True,PA267412,2002-06-19,2007-06-19
PA331339,PO384367,13,1,,1,5,True,PA341339,2007-06-20,2008-03-07
PA2026,PO230588,12,1,,1,3,True,PA2430,2002-06-19,2007-06-19
PA721336,PO718164,15,1,,1,3,True,PA721340,2017-06-18,2022-06-21
PA721336,PO792284,16,1,,1,0,True,PA794902,2022-06-19,
PA720996,PO718612,15,1,,1,3,True,PA721000,2017-06-18,2022-06-21
PA721450,PO718190,15,1,,1,3,True,PA721454,2017-06-18,2022-06-21
PA817,PO230652,12,1,,1,3,True,PA397,2002-06-19,2007-06-19
PA817,PO384484,13,1,,1,5,True,PA342935,2007-06-20,2009-11-03
PA803,PO230917,12,1,,1,3,True,PA267567,2002-06-19,2007-06-19
PA720014,PO717906,15,1,,1,3,True,PA720018,2017-06-18,2022-06-21
PA720014,PO792022,16,1,,1,0,True,PA794346,2022-06-19,
PA720772,PO792230,16,1,,1,0,True,PA794866,2022-06-19,
PA720772,PO718114,15,1,,1,3,True,PA720776,2017-06-18,2022-06-21
PA267816,PO230969,12,1,,4,3,True,,2002-06-19,2007-06-19
PA2191,PO230863,12,1,,1,3,True,PA267782,2002-06-19,2007-06-19
PA2191,PO644849,14,1,,1,3,True,PA345727,2012-06-20,2017-06-20
PA2191,PO384695,13,1,,1,3,True,PA345712,2007-06-20,2012-06-19
PA267989,PO230482,12,1,,4,3,True,,2002-06-19,2007-06-19
PA1498,PO230843,12,1,,1,3,True,PA1473,2002-06-19,2007-06-19
PA1498,PO718216,15,1,,1,5,True,PA721832,2017-06-18,2020-05-28
PA1498,PO384675,13,1,,1,3,True,PA1473,2007-06-20,2012-06-19
PA1498,PO644829,14,1,,1,3,True,PA1473,2012-06-20,2017-06-20
PA795730,PO792440,16,1,,1,0,True,PA795734,2022-06-19,
PA335017,PO384647,13,1,,1,3,True,PA345012,2007-06-20,2012-06-19
PA335017,PO644801,14,1,,1,7,True,PA2126,2012-06-20,2016-10-01
PA719044,PO717630,15,1,,1,3,True,PA719048,2017-06-18,2022-06-21
PA744,PO230648,12,1,,1,3,True,PA267733,2002-06-19,2007-06-19
PA719736,PO717818,15,1,,4,3,True,,2017-06-18,2022-06-21
PA793382,PO792802,16,1,,1,0,True,PA793386,2022-06-19,
PA721530,PO718280,15,1,,1,3,True,PA721534,2017-06-18,2022-06-21
PA721530,PO792384,16,1,,1,0,True,PA795346,2022-06-19,
PA720606,PO718084,15,1,,1,17,True,PA720610,2017-06-18,2021-04-21
PA2608,PO384739,13,1,,1,3,True,PA267509,2007-06-20,2012-06-19
PA720174,PO792042,16,1,,4,0,True,,2022-06-19,
PA794638,PO792082,16,1,,1,0,True,PA794642,2022-06-19,
PA335567,PO384684,13,1,,1,3,True,PA345562,2007-06-20,2012-06-19
PA335567,PO644838,14,1,,1,3,True,PA642985,2012-06-20,2017-06-20
PA608363,PO644765,14,1,,1,3,True,PA643072,2012-06-20,2017-06-20
PA267553,PO230687,12,1,,1,3,True,PA267554,2002-06-19,2007-06-19
PA267553,PO384519,13,1,,1,7,True,PA343385,2007-06-20,2008-04-19
PA546,PO384310,13,1,,1,3,True,PA297,2007-06-20,2012-06-19
PA546,PO230478,12,1,,1,3,True,,2002-06-19,2007-06-19
PA267209,PO230626,12,1,,1,3,True,PA267210,2002-06-19,2007-06-19
PA267209,PO384458,13,1,,1,3,True,PA267210,2007-06-20,2012-06-19
PA719520,PO717708,15,1,,1,11,True,PA719524,2017-06-18,2022-02-28
PA427304,PO384715,13,1,,4,6,True,,2009-10-18,2012-06-16
PA345916,PO384712,13,1,,13,18,True,,2007-06-20,2011-09-30
PA721726,PO718322,15,1,,1,3,True,PA721730,2017-06-18,2022-06-21
PA793194,PO792764,16,1,,1,0,True,PA793198,2022-06-19,
PA720438,PO717978,15,1,,1,3,True,PA720442,2017-06-18,2022-06-21
PA1659,PO230680,12,1,,4,3,True,,2002-06-19,2007-06-19
PA721054,PO718514,15,1,,1,3,True,PA721058,2017-06-18,2022-06-21
PA793816,PO792976,16,1,,1,0,True,PA793820,2022-06-19,
PA720362,PO717956,15,1,,1,3,True,PA720366,2017-06-18,2022-06-21
PA720362,PO792076,16,1,,1,0,True,PA720366,2022-06-19,
PA331924,PO384411,13,1,,1,7,True,PA341924,2007-06-20,2012-06-16
PA331924,PO644565,14,1,,1,7,True,PA642743,2012-06-20,2012-07-21
PA331924,PO644565,14,1,,10,3,True,PA642743,2012-06-20,2017-06-20
PA721718,PO718592,15,1,,1,3,True,PA721722,2017-06-18,2022-06-21
PA1883,PO230697,12,1,,1,3,True,PA266799,2002-06-19,2007-06-19
PA1883,PO384529,13,1,,1,3,True,PA266799,2007-06-20,2012-06-19
PA345727,PO384697,13,1,,4,6,True,,2007-06-20,2009-07-24
PA793182,PO792632,16,1,,1,0,True,PA793186,2022-06-19,
PA719250,PO717666,15,1,,1,3,True,PA719254,2017-06-18,2022-06-21
PA236,PO384776,13,1,,1,3,True,PA346755,2007-06-20,2012-06-19
PA236,PO230944,12,1,,1,3,True,PA267940,2002-06-19,2007-06-19
PA267551,PO384518,13,1,,1,3,True,PA343360,2007-06-20,2012-06-19
PA267551,PO644672,14,1,,1,3,True,PA642847,2012-06-20,2017-06-20
PA1698,PO230958,12,1,,1,3,True,PA267878,2002-06-19,2007-06-19
PA342935,PO644638,14,1,,1,3,True,PA397,2012-06-20,2017-06-20
PA342935,PO717870,15,1,,1,3,True,PA720088,2017-06-18,2022-06-21
PA342935,PO384484,13,1,,13,3,True,,2007-06-20,2012-06-19
PA267545,PO384369,13,1,,1,3,True,PA341375,2007-06-20,2012-06-19
PA267545,PO230537,12,1,,13,3,True,,2002-06-19,2007-06-19
PA785,PO644656,14,1,,1,7,True,PA642836,2012-06-20,2012-07-21
PA785,PO384503,13,1,,1,7,True,PA343174,2007-06-20,2012-06-16
PA785,PO644656,14,1,,10,3,True,PA642836,2012-06-20,2017-06-20
PA720162,PO717898,15,1,,1,3,True,PA720166,2017-06-18,2022-06-21
PA720162,PO791998,16,1,,1,0,True,PA794262,2022-06-19,
PA1317,PO230641,12,1,,1,3,True,PA2503,2002-06-19,2007-06-19
PA720610,PO718084,15,1,,8,3,True,,2017-06-18,2022-06-21
PA793394,PO792842,16,1,,1,0,True,PA1198,2022-06-19,
PA2150,PO717566,15,1,,1,3,True,PA718940,2017-06-18,2022-06-21
PA1459,PO384551,13,1,,1,3,True,PA343775,2007-06-20,2012-06-19
PA1459,PO644705,14,1,,1,3,True,PA343775,2012-06-20,2017-06-20
PA607287,PO644642,14,1,,1,7,True,PA642805,2012-06-20,2014-10-04
PA721254,PO718504,15,1,,1,12,True,PA721258,2017-06-18,2017-11-16
PA2811,PO230674,12,1,,1,3,True,PA267490,2002-06-19,2007-06-19
PA2811,PO384506,13,1,,1,3,True,PA267490,2007-06-20,2012-06-19
PA746,PO384805,13,1,,1,3,True,PA268022,2007-06-20,2012-06-19
PA746,PO644959,14,1,,1,3,True,PA268022,2012-06-20,2017-06-20
PA746,PO718456,15,1,,1,3,True,PA721242,2017-06-18,2022-06-21
PA746,PO230973,12,1,,1,3,True,PA268022,2002-06-19,2007-06-19
PA795068,PO792338,16,1,,4,0,True,,2022-06-19,
PA642724,PO717652,15,1,,1,3,True,PA719428,2017-06-18,2022-06-21
PA642724,PO644526,14,1,,20,3,True,PA706231,2015-02-08,2017-06-20
PA642724,PO644526,14,1,,4,6,True,,2012-06-20,2014-05-02
PA794410,PO792096,16,1,,1,0,True,PA794414,2022-06-19,
PA719052,PO717628,15,1,,1,3,True,PA719056,2017-06-18,2022-06-21
PA719052,PO792886,16,1,,1,0,True,PA793472,2022-06-19,
PA347497,PO384830,13,1,,4,3,True,,2007-06-20,2012-06-19
PA267747,PO230908,12,1,,1,3,True,PA267748,2002-06-19,2007-06-19
PA829,PO230850,12,1,,1,3,True,PA267971,2002-06-19,2007-06-19
PA720002,PO717882,15,1,,10,3,True,PA720006,2017-06-18,2022-06-21
PA720002,PO791982,16,1,,1,7,True,PA720006,2022-06-19,2022-08-04
PA720002,PO717882,15,1,,1,7,True,PA720006,2017-06-18,2020-08-26
PA346170,PO384731,13,1,,4,3,True,,2007-06-20,2012-06-19
PA346170,PO644885,14,1,,4,6,True,,2012-06-20,2016-03-11
PA1263,PO384288,13,1,,10,3,True,PA267680,2008-05-25,2012-06-19
PA1263,PO384288,13,1,,20,7,True,PA267680,2008-05-25,2009-07-23
PA1263,PO384288,13,1,,1,7,True,PA267680,2007-06-20,2007-07-19
PA1263,PO644442,14,1,,1,11,True,PA642637,2012-06-20,2016-03-30
PA720764,PO792212,16,1,,1,0,True,PA794862,2022-06-19,
PA720764,PO718108,15,1,,1,3,True,PA720768,2017-06-18,2022-06-21
PA815,PO230447,12,1,,1,3,True,PA2076,2002-06-19,2007-06-19
PA815,PO384279,13,1,,1,3,True,PA2076,2007-06-20,2012-06-19
PA815,PO644432,14,1,,1,3,True,PA642649,2012-06-20,2017-06-20
PA267182,PO230499,12,1,,1,3,True,PA267183,2002-06-19,2007-06-19
PA267182,PO384331,13,1,,1,3,True,PA340892,2007-06-20,2012-06-19
PA793592,PO792926,16,1,,1,0,True,PA793596,2022-06-19,
PA343034,PO384492,13,1,,4,6,True,,2007-06-20,2012-06-16
PA267828,PO384807,13,1,,4,6,True,,2007-06-20,2012-06-16
PA632,PO230881,12,1,,1,3,True,PA2352,2002-06-19,2007-06-19
PA632,PO384713,13,1,,10,11,True,PA345937,2007-06-20,2009-07-24
PA632,PO384713,13,1,,1,7,True,PA345937,2007-06-20,2007-07-19
PA794570,PO792166,16,1,,1,0,True,PA794574,2022-06-19,
PA795108,PO792306,16,1,,1,0,True,PA795112,2022-06-19,
PA336454,PO384752,13,1,,1,3,True,PA346449,2007-06-20,2012-06-19
PA719640,PO717742,15,1,,1,3,True,PA719644,2017-06-18,2022-06-21
PA719640,PO792996,16,1,,1,0,True,PA793868,2022-06-19,
PA332154,PO384427,13,1,,1,3,True,PA342154,2007-06-20,2012-06-19
PA267169,PO230689,12,1,,1,3,True,PA267170,2002-06-19,2007-06-19
PA2971,PO230700,12,1,,1,3,True,PA267665,2002-06-19,2007-06-19
PA2971,PO384532,13,1,,1,3,True,PA267665,2007-06-20,2012-06-19
PA2971,PO644686,14,1,,1,3,True,PA642828,2012-06-20,2017-06-20
PA334525,PO384609,13,1,,1,3,True,PA344523,2007-06-20,2012-06-19
PA795652,PO792482,16,1,,1,0,True,PA795656,2022-06-19,
PA722198,PO718240,15,1,,8,11,True,,2017-06-18,2020-06-23
PA719668,PO717744,15,1,,1,3,True,PA719672,2017-06-18,2022-06-21
PA719668,PO793018,16,1,,1,7,True,PA719672,2022-06-19,2022-08-04
PA795120,PO792300,16,1,,1,0,True,PA795124,2022-06-19,
PA720214,PO717936,15,1,,1,3,True,PA720218,2017-06-18,2022-06-21
PA395,PO230855,12,1,,1,3,True,PA267233,2002-06-19,2007-06-19
PA721678,PO718390,15,1,,1,3,True,PA721682,2017-06-18,2022-06-21
PA721678,PO792506,16,1,,1,0,True,PA721682,2022-06-19,
PA381,PO384793,13,1,,1,3,True,PA1760,2007-06-20,2012-06-19
PA381,PO644950,14,1,,1,3,True,PA643150,2012-06-20,2017-06-20
PA381,PO230961,12,1,,1,3,True,PA1760,2002-06-19,2007-06-19
PA721888,PO718432,15,1,,1,3,True,PA721892,2017-06-18,2022-06-21
PA721644,PO718290,15,1,,1,3,True,PA721648,2017-06-18,2022-06-21
